date,sku,manufacturer,name,salesRankShortTerm,salesRankMediumTerm,salesRankLongTerm,bestSellingRank,customerReviewAverage,customerReviewCount,image,url
2017_09_07,4803800,Sony,"Sony - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",3512.0,3683.0,4084,3944,4.7,1467.0,https://img.bbystatic.com/BestBuy_US/images/products/4803/4803800_sa.jpg,https://api.bestbuy.com/click/-/4803800/pdp
2017_09_07,4982300,Hisense,"Hisense - 43"" Class (42.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",3575.0,2865.0,3242,3161,4.4,473.0,https://img.bbystatic.com/BestBuy_US/images/products/4982/4982300_sa.jpg,https://api.bestbuy.com/click/-/4982300/pdp
2017_09_07,5754302,Samsung,"Samsung - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",3595.0,2262.0,2483,2457,4.7,94.0,https://img.bbystatic.com/BestBuy_US/images/products/5754/5754302_sa.jpg,https://api.bestbuy.com/click/-/5754302/pdp
2017_09_07,5935272,LG,"LG - 65"" Class (64.5"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",3608.0,2414.0,2694,2645,4.7,14.0,https://img.bbystatic.com/BestBuy_US/images/products/5935/5935272_sa.jpg,https://api.bestbuy.com/click/-/5935272/pdp
2017_09_07,5773700,Samsung,"Samsung - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",3756.0,3701.0,4205,4027,4.8,57.0,https://img.bbystatic.com/BestBuy_US/images/products/5773/5773700_sa.jpg,https://api.bestbuy.com/click/-/5773700/pdp
2017_09_07,5773804,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",3758.0,2430.0,2605,2616,4.9,68.0,https://img.bbystatic.com/BestBuy_US/images/products/5773/5773804_sa.jpg,https://api.bestbuy.com/click/-/5773804/pdp
2017_09_07,5878700,LG,"LG - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",3771.0,3366.0,3390,3434,4.4,17.0,https://img.bbystatic.com/BestBuy_US/images/products/5878/5878700_sa.jpg,https://api.bestbuy.com/click/-/5878700/pdp
2017_09_07,5524900,Hisense,"Hisense - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",3804.0,2141.0,2451,2393,4.6,649.0,https://img.bbystatic.com/BestBuy_US/images/products/5524/5524900_sa.jpg,https://api.bestbuy.com/click/-/5524900/pdp
2017_09_07,9660184,Westinghouse,"Westinghouse - 50"" Class (49.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",3816.0,4131.0,4106,4147,4.2,873.0,https://img.bbystatic.com/BestBuy_US/images/products/9660/9660184_sa.jpg,https://api.bestbuy.com/click/-/9660184/pdp
2017_09_07,5886000,Samsung,"Samsung - 82"" Class (82"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",3994.0,3552.0,3018,3294,4.7,14.0,https://img.bbystatic.com/BestBuy_US/images/products/5886/5886000_sa.jpg,https://api.bestbuy.com/click/-/5886000/pdp
2017_09_07,5754305,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",4180.0,2556.0,2927,2858,4.7,137.0,https://img.bbystatic.com/BestBuy_US/images/products/5754/5754305_sa.jpg,https://api.bestbuy.com/click/-/5754305/pdp
2017_09_07,5773705,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",4185.0,2930.0,3246,3220,4.7,110.0,https://img.bbystatic.com/BestBuy_US/images/products/5773/5773705_sa.jpg,https://api.bestbuy.com/click/-/5773705/pdp
2017_09_07,5962205,VIZIO,"VIZIO - 24"" Class (23.5"" Diag.) - LED - 720p - Smart - HDTV",4286.0,3715.0,4422,4164,,,https://img.bbystatic.com/BestBuy_US/images/products/5962/5962205_sa.jpg,https://api.bestbuy.com/click/-/5962205/pdp
2017_09_07,5773836,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",4506.0,2793.0,2903,2959,4.7,159.0,https://img.bbystatic.com/BestBuy_US/images/products/5773/5773836_sa.jpg,https://api.bestbuy.com/click/-/5773836/pdp
2017_09_07,5901040,Samsung,"Samsung - 50"" Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV",4525.0,3428.0,2517,2915,3.7,3.0,https://img.bbystatic.com/BestBuy_US/images/products/5901/5901040_sa.jpg,https://api.bestbuy.com/click/-/5901040/pdp
2017_09_07,5410021,Samsung,"Samsung - 40"" Class (40"" Diag.) - LED - 1080p - Smart - HDTV",4557.0,5146.0,4096,4493,4.6,3502.0,https://img.bbystatic.com/BestBuy_US/images/products/5410/5410021_sa.jpg,https://api.bestbuy.com/click/-/5410021/pdp
2017_09_07,5368202,Westinghouse,"Westinghouse - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",4643.0,7513.0,6099,6464,4.1,426.0,https://img.bbystatic.com/BestBuy_US/images/products/5368/5368202_sa.jpg,https://api.bestbuy.com/click/-/5368202/pdp
2017_09_07,5555039,Samsung,"Samsung - 32"" Class (31.5"" Diag.) - LED - 1080p - Smart - HDTV",4646.0,3635.0,2918,3292,4.6,4572.0,https://img.bbystatic.com/BestBuy_US/images/products/5555/5555039_sa.jpg,https://api.bestbuy.com/click/-/5555039/pdp
2017_09_07,4807300,Toshiba,"Toshiba - 55"" Class (54.6"" Diag.) - LED - 1080p - with Chromecast Built-in - HDTV",5026.0,7378.0,8731,7890,4.4,1256.0,https://img.bbystatic.com/BestBuy_US/images/products/4807/4807300_sa.jpg,https://api.bestbuy.com/click/-/4807300/pdp
2017_09_07,5712314,Hisense,"Hisense - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",5090.0,3757.0,3752,3862,4.6,249.0,https://img.bbystatic.com/BestBuy_US/images/products/5712/5712314_sa.jpg,https://api.bestbuy.com/click/-/5712314/pdp
2017_09_07,5777500,LG,"LG - 55"" Class (54.6"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",5092.0,6232.0,7487,6840,5.0,7.0,https://img.bbystatic.com/BestBuy_US/images/products/5777/5777500_sa.jpg,https://api.bestbuy.com/click/-/5777500/pdp
2017_09_07,5789803,Samsung,"Samsung - 40"" Class (39.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",5215.0,6338.0,5593,5866,4.8,61.0,https://img.bbystatic.com/BestBuy_US/images/products/5789/5789803_sa.jpg,https://api.bestbuy.com/click/-/5789803/pdp
2017_09_07,4882400,Toshiba,"Toshiba - 55"" Class (54.6"" Diag.) - LED - 2160p - with Chromecast Built-in - 4K Ultra HD TV",5389.0,5034.0,3066,3752,4.3,1134.0,https://img.bbystatic.com/BestBuy_US/images/products/4882/4882400_sa.jpg,https://api.bestbuy.com/click/-/4882400/pdp
2017_09_07,5770951,Sony,"Sony - 55"" Class (54.6"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",5728.0,5666.0,6369,6089,4.8,47.0,https://img.bbystatic.com/BestBuy_US/images/products/5770/5770951_sa.jpg,https://api.bestbuy.com/click/-/5770951/pdp
2017_09_07,7210005,Samsung,"Samsung - 28"" Class (27-1/2"" Diag.) - LED - 720p - Smart - HDTV",5958.0,4647.0,3803,4213,4.6,2043.0,https://img.bbystatic.com/BestBuy_US/images/products/7210/7210005_sa.jpg,https://api.bestbuy.com/click/-/7210005/pdp
2017_09_07,5714425,Sony,"Sony - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",5999.0,4341.0,4940,4812,4.4,54.0,https://img.bbystatic.com/BestBuy_US/images/products/5714/5714425_sa.jpg,https://api.bestbuy.com/click/-/5714425/pdp
2017_09_07,5412152,Samsung,"Samsung - 60"" Class (60"" Diag.) - LED - 1080p - Smart - HDTV",6090.0,7886.0,5717,6446,4.6,2533.0,https://img.bbystatic.com/BestBuy_US/images/products/5412/5412152_sa.jpg,https://api.bestbuy.com/click/-/5412152/pdp
2017_09_07,5183803,VIZIO,"VIZIO - 48"" Class (47.6"" Diag.) - LED - 1080p - Smart - HDTV",6199.0,4729.0,4559,4745,5.0,1.0,https://img.bbystatic.com/BestBuy_US/images/products/5183/5183803_sa.jpg,https://api.bestbuy.com/click/-/5183803/pdp
2017_09_07,4858900,VIZIO,"VIZIO - 48"" Class (47.6"" Diag.) - LED - 1080p - Smart - HDTV",6230.0,6796.0,4069,4994,4.0,404.0,https://img.bbystatic.com/BestBuy_US/images/products/4858/4858900_sa.jpg,https://api.bestbuy.com/click/-/4858900/pdp
2017_09_07,5714432,Sony,"Sony - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",6474.0,4747.0,4918,4985,4.9,73.0,https://img.bbystatic.com/BestBuy_US/images/products/5714/5714432_sa.jpg,https://api.bestbuy.com/click/-/5714432/pdp
2017_09_07,5714421,Sony,"Sony - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",6856.0,4573.0,5261,5124,4.7,131.0,https://img.bbystatic.com/BestBuy_US/images/products/5714/5714421_sa.jpg,https://api.bestbuy.com/click/-/5714421/pdp
2017_09_07,5758120,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",6862.0,6297.0,6919,6732,4.9,35.0,https://img.bbystatic.com/BestBuy_US/images/products/5758/5758120_sa.jpg,https://api.bestbuy.com/click/-/5758120/pdp
2017_09_07,4801704,Sony,"Sony - 49"" Class (48.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",6957.0,7264.0,7121,7274,4.6,923.0,https://img.bbystatic.com/BestBuy_US/images/products/4801/4801704_sa.jpg,https://api.bestbuy.com/click/-/4801704/pdp
2017_09_07,8040004,Samsung,"Samsung - 24"" Class (23-5/8"" Diag.) - LED - 720p - Smart - HDTV",7008.0,6941.0,4139,5129,4.5,2695.0,https://img.bbystatic.com/BestBuy_US/images/products/8040/8040004_sa.jpg,https://api.bestbuy.com/click/-/8040004/pdp
2017_09_07,5758400,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",7315.0,6041.0,6706,6538,4.7,22.0,https://img.bbystatic.com/BestBuy_US/images/products/5758/5758400_sa.jpg,https://api.bestbuy.com/click/-/5758400/pdp
2017_09_07,5792800,LG,"LG - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",7317.0,5320.0,5236,5423,4.8,49.0,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792800_sa.jpg,https://api.bestbuy.com/click/-/5792800/pdp
2017_09_07,4673800,Insignia™,"Insignia™ - 24"" Class (23.6"" Diag.) - LED -720p - Smart - Roku TV",7405.0,7114.0,5470,6185,4.4,1205.0,https://img.bbystatic.com/BestBuy_US/images/products/4673/4673800_sa.jpg,https://api.bestbuy.com/click/-/4673800/pdp
2017_09_07,4882800,Toshiba,"Toshiba - 49"" Class (48.5"" Diag.) - LED - 2160p - with Chromecast Built-in - 4K Ultra HD TV",7664.0,6622.0,3249,4268,4.4,1852.0,https://img.bbystatic.com/BestBuy_US/images/products/4882/4882800_sa.jpg,https://api.bestbuy.com/click/-/4882800/pdp
2017_09_07,5751203,Westinghouse,"Westinghouse - 42"" Class (41.5"" Diag.) - LED - 1080p - Smart - HDTV",8408.0,6674.0,4980,5733,4.2,116.0,https://img.bbystatic.com/BestBuy_US/images/products/5751/5751203_sa.jpg,https://api.bestbuy.com/click/-/5751203/pdp
2017_09_07,5217300,Samsung,"Samsung - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",8558.0,10854.0,8569,9390,4.7,3447.0,https://img.bbystatic.com/BestBuy_US/images/products/5217/5217300_sa.jpg,https://api.bestbuy.com/click/-/5217300/pdp
2017_09_07,5762005,Samsung,"Samsung - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",8773.0,9114.0,8478,8810,4.9,9.0,https://img.bbystatic.com/BestBuy_US/images/products/5762/5762005_sa.jpg,https://api.bestbuy.com/click/-/5762005/pdp
2017_09_07,4204506,Insignia™,"Insignia™ - 55"" Class (54.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV - Roku TV",9220.0,9620.0,8861,9279,4.5,1127.0,https://img.bbystatic.com/BestBuy_US/images/products/4204/4204506_sa.jpg,https://api.bestbuy.com/click/-/4204506/pdp
2017_09_07,5758118,Samsung,"Samsung - 55"" Class (54.6"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",9467.0,6567.0,7510,7306,4.8,24.0,https://img.bbystatic.com/BestBuy_US/images/products/5758/5758118_sa.jpg,https://api.bestbuy.com/click/-/5758118/pdp
2017_09_07,5773907,LG,"LG - 65"" Class (64.5"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",9471.0,11645.0,12734,12138,4.8,8.0,https://img.bbystatic.com/BestBuy_US/images/products/5773/5773907_sa.jpg,https://api.bestbuy.com/click/-/5773907/pdp
2017_09_07,5853620,LG,"LG - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",9973.0,8495.0,9592,9245,4.6,18.0,https://img.bbystatic.com/BestBuy_US/images/products/5853/5853620_sa.jpg,https://api.bestbuy.com/click/-/5853620/pdp
2017_09_07,5029400,LG,"LG - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",11376.0,12754.0,14120,13601,4.6,1568.0,https://img.bbystatic.com/BestBuy_US/images/products/5029/5029400_sa.jpg,https://api.bestbuy.com/click/-/5029400/pdp
2017_09_07,5758300,Samsung,"Samsung - 75"" Class (74.5"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",11739.0,11369.0,11160,11347,4.2,13.0,https://img.bbystatic.com/BestBuy_US/images/products/5758/5758300_sa.jpg,https://api.bestbuy.com/click/-/5758300/pdp
2017_09_07,5846700,TCL,"TCL - 32"" Class (31.5"" Diag.) - LED - 720p - Smart - HDTV Roku TV",11866.0,16282.0,12053,13201,4.0,1.0,https://img.bbystatic.com/BestBuy_US/images/products/5846/5846700_sa.jpg,https://api.bestbuy.com/click/-/5846700/pdp
2017_09_07,5481000,Sony,"Sony - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",12232.0,14825.0,18137,16532,4.8,45.0,https://img.bbystatic.com/BestBuy_US/images/products/5481/5481000_sa.jpg,https://api.bestbuy.com/click/-/5481000/pdp
2017_09_07,5897520,Samsung,"Samsung - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD Frame TV with High Dynamic Range",12866.0,13695.0,13827,13788,4.4,7.0,https://img.bbystatic.com/BestBuy_US/images/products/5897/5897520_sa.jpg,https://api.bestbuy.com/click/-/5897520/pdp
2017_09_07,5480900,Sony,"Sony - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",13242.0,12427.0,13744,13386,4.9,49.0,https://img.bbystatic.com/BestBuy_US/images/products/5480/5480900_sa.jpg,https://api.bestbuy.com/click/-/5480900/pdp
2017_09_07,5786402,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",13764.0,15880.0,18605,17281,4.6,10.0,https://img.bbystatic.com/BestBuy_US/images/products/5786/5786402_sa.jpg,https://api.bestbuy.com/click/-/5786402/pdp
2017_09_07,5295720,VIZIO,"VIZIO - 40"" Class (40"" Diag.) - LED - 1080p - Smart - HDTV",14122.0,21669.0,20696,20206,,,https://img.bbystatic.com/BestBuy_US/images/products/5295/5295720_sa.jpg,https://api.bestbuy.com/click/-/5295720/pdp
2017_09_07,5034500,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV - with High Dynamic Range",14249.0,20682.0,28405,22832,4.8,523.0,https://img.bbystatic.com/BestBuy_US/images/products/5034/5034500_sa.jpg,https://api.bestbuy.com/click/-/5034500/pdp
2017_09_07,5897521,Samsung,"Samsung - 65"" Class (64.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD Frame TV with High Dynamic Range",15531.0,16309.0,15971,16203,3.0,2.0,https://img.bbystatic.com/BestBuy_US/images/products/5897/5897521_sa.jpg,https://api.bestbuy.com/click/-/5897521/pdp
2017_09_07,4801802,Sony,"Sony - 49"" Class (48.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",16139.0,16457.0,17002,17077,4.7,1183.0,https://img.bbystatic.com/BestBuy_US/images/products/4801/4801802_sa.jpg,https://api.bestbuy.com/click/-/4801802/pdp
2017_09_07,4804000,Sony,"Sony - 85"" Class (84.5"" diag) - LED - 2160p - Smart - 4K Ultra HDTV with High Dynamic Range",16140.0,15113.0,12570,13675,4.4,48.0,https://img.bbystatic.com/BestBuy_US/images/products/4804/4804000_sa.jpg,https://api.bestbuy.com/click/-/4804000/pdp
2017_09_07,4954002,LG,"LG - 60"" Class (59.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",16166.0,16867.0,18115,17863,4.6,704.0,https://img.bbystatic.com/BestBuy_US/images/products/4954/4954002_sa.jpg,https://api.bestbuy.com/click/-/4954002/pdp
2017_09_07,5872101,TCL,"TCL - 43"" Class (43"" Diag.) - LED - 1080p - Smart - HDTV Roku TV",17696.0,18116.0,15533,16611,5.0,1.0,https://img.bbystatic.com/BestBuy_US/images/products/5872/5872101_sa.jpg,https://api.bestbuy.com/click/-/5872101/pdp
2017_09_07,5170201,VIZIO,"VIZIO - 43"" Class (43"" Diag.) - LED - 1080p - Smart - HDTV",17789.0,17627.0,12755,14270,4.6,96.0,https://img.bbystatic.com/BestBuy_US/images/products/5170/5170201_sa.jpg,https://api.bestbuy.com/click/-/5170201/pdp
2017_09_07,5786407,Samsung,"Samsung - 55"" Class (54.5"" Diag.) - LED - Curved - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",17910.0,17181.0,17460,17492,4.7,7.0,https://img.bbystatic.com/BestBuy_US/images/products/5786/5786407_sa.jpg,https://api.bestbuy.com/click/-/5786407/pdp
2017_09_07,5913702,LG,"LG - 77"" Class (76.7"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",18502.0,27564.0,40062,29926,1.0,1.0,https://img.bbystatic.com/BestBuy_US/images/products/5913/5913702_sa.jpg,https://api.bestbuy.com/click/-/5913702/pdp
2017_09_07,9502297,Westinghouse,"Westinghouse - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",21078.0,20144.0,19645,20113,3.8,127.0,https://img.bbystatic.com/BestBuy_US/images/products/9502/9502297_sa.jpg,https://api.bestbuy.com/click/-/9502297/pdp
2017_09_07,5859436,LG,"LG - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV",22373.0,21491.0,17424,18771,4.8,23.0,https://img.bbystatic.com/BestBuy_US/images/products/5859/5859436_sa.jpg,https://api.bestbuy.com/click/-/5859436/pdp
2017_09_07,5336000,Samsung,"Samsung - 88"" Class (88"" Diag.) - Curved -  2160p - Smart - 4K Ultra HD TV with High Dynamic Range",22404.0,34252.0,47928,36764,5.0,1.0,https://img.bbystatic.com/BestBuy_US/images/products/5336/5336000_sa.jpg,https://api.bestbuy.com/click/-/5336000/pdp
2017_09_07,5102704,VIZIO,"VIZIO - 50"" Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV",23323.0,21682.0,18375,19460,,,https://img.bbystatic.com/BestBuy_US/images/products/5102/5102704_sa.jpg,https://api.bestbuy.com/click/-/5102704/pdp
2017_09_07,5762018,Samsung,"Samsung - 88"" Class (88"" Diag.) - LED - 2160p Smart - 4K Ultra HD TV with High Dynamic Range",24649.0,37237.0,39206,34325,,,https://img.bbystatic.com/BestBuy_US/images/products/5762/5762018_sa.jpg,https://api.bestbuy.com/click/-/5762018/pdp
2017_09_07,5872100,TCL,"TCL - 40"" Class (40"" Diag.) - LED - 1080p - Smart - HDTV Roku TV",24712.0,21979.0,11329,13508,,,https://img.bbystatic.com/BestBuy_US/images/products/5872/5872100_sa.jpg,https://api.bestbuy.com/click/-/5872100/pdp
2017_09_07,5774700,Samsung,"Samsung - 75"" Class (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",,19532.0,19036,19702,5.0,2.0,https://img.bbystatic.com/BestBuy_US/images/products/5774/5774700_sa.jpg,https://api.bestbuy.com/click/-/5774700/pdp
2017_09_07,5997253,Hisense,"Hisense - 50"" Class (50"" Diag.) - LED - 1080p - Smart - HDTV Roku TV",,16428.0,21920,19763,,,https://img.bbystatic.com/BestBuy_US/images/products/5997/5997253_sa.jpg,https://api.bestbuy.com/click/-/5997253/pdp
2017_09_07,5146801,Samsung,"Samsung - 55"" Class (54.6"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",,18428.0,20856,20593,4.6,774.0,https://img.bbystatic.com/BestBuy_US/images/products/5146/5146801_sa.jpg,https://api.bestbuy.com/click/-/5146801/pdp
2017_09_07,5145600,Samsung,"Samsung - 75"" Class - (74.5"" Diag.) - LED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",,23861.0,33835,29776,4.6,40.0,https://img.bbystatic.com/BestBuy_US/images/products/5145/5145600_sa.jpg,https://api.bestbuy.com/click/-/5145600/pdp
2017_09_07,5770942,Sony,"Sony - 77"" Class (76.7"" Diag.) - OLED - 2160p - Smart - 4K Ultra HD TV with High Dynamic Range",,,39424,44362,5.0,1.0,https://img.bbystatic.com/BestBuy_US/images/products/5770/5770942_sa.jpg,https://api.bestbuy.com/click/-/5770942/pdp
2017_09_07,5871013,Samsung,"Samsung - 40"" Class (39.5"" Diag.) - LED - 1080p - Smart - HDTV",,40533.0,118398,60619,,,https://img.bbystatic.com/BestBuy_US/images/products/5871/5871013_sa.jpg,https://api.bestbuy.com/click/-/5871013/pdp
2017_09_07,5710461,LG,"LG - 65"" Class (64.5 Diag.) - Wallpaper OLED - 2160p - Smart - 4K Ultra HD TV - with High Dynamic Range",,40674.0,118539,60760,3.2,5.0,https://img.bbystatic.com/BestBuy_US/images/products/5710/5710461_sa.jpg,https://api.bestbuy.com/click/-/5710461/pdp
2017_09_07,5833900,LG,"LG - 77"" Class (76.7 Diag.) - Wallpaper OLED - 2160p - Smart - 4K Ultra HD TV - with High Dynamic Range",,40732.0,118597,60818,3.0,2.0,https://img.bbystatic.com/BestBuy_US/images/products/5833/5833900_sa.jpg,https://api.bestbuy.com/click/-/5833900/pdp
2017_09_07,5481100,Sony,"Sony - 100"" Class (99.5"" Diag.) - LED - 2160p - Smart - 3D - 4K Ultra HD TV with High Dynamic Range",,,57716,64342,4.3,3.0,https://img.bbystatic.com/BestBuy_US/images/products/5481/5481100_sa.jpg,https://api.bestbuy.com/click/-/5481100/pdp
